"where does something pass ? through the animal 's digestive system ",the animal 's digestive system,0
"what does something cause ? the magnet inside ",the,0
"where is something add ? to the grounds ",to the,0
"where is something bowl ? on the bottom rack ",on,0
"when does something condense ? as it cool and get higher in the air ",it cool,0
"how is something sugar ? via the calvin cycle ",cycle,0
"where is something being cook ? in the oven ",in,0
"where does someone sit ? still on a perch ",a perch,0
"what is vibrate by something ? a membrane in the other person phone ",other,0
"what is fertilize ? a baby bird ",a baby,0
"where does something absorb something ? through they root and other part of themselves ",they root and other part of themselves,0
"what land somewhere ? a bee ",a,0
"how can something live somewhere ? as a frog ",as a,0
"why does something open ? to vent exhaust out tail pipe ",to,0
"where does something fly ? out into the night ",the,0
"what become something ? upheaval in the crust ",in,0
"what convert something ? hydrogen , along with electron energize by light ",electron energize,0
"what does something combine ? water and chemical ",and chemical,0
"how is something filter ? by every cell in the body ",cell in the,0
"how does something accomplish something ? through a process call vasoconstriction ",process,0
"what is something sow into ? the ground ",the ground,0
"what is close ? the top of the machine ",top of the,0
"what does something spot ? a mouse ",a,0
"what does something V from ? ocean , lake , swamp , river , and plant ","ocean , lake , swamp ,",0
"how does something diffuse into something ? as a waste product of photosynthesis ",waste,0
"where will something house something ? within the honeycomb 's cell ",within the honeycomb 's,0
"when does something grow ? until they be visible ",be,0
"when does something happen ? as it form blood clot ",as it form blood,0
"what is being put ? plate , bowl , pot , and pan ",plate,0
"what form ? the hind leg ",the hind,0
"what absorb something ? the plant and floor ",the plant and,0
"what is trap ? the gas ",the,0
"how can something kill something ? ph in soil and water get affect ",in soil,0
"what is being find ? a special three letter begin sequence call a codon ",three,0
"what travel ? the enzyme ",the,0
"what does something take ? the coal ",the,0
"what continue somewhere ? the stream ",the,0
"what does someone track ? a rodent ",a,0
"what does something center ? the material ",the material,0
"where does something fall ? on the soil over the limestone ",on the soil,0
"what is something subject to ? heat and/or pressure ",and/or,0
"what is something use to do ? create steam ",create,0
"what does something eat ? some fruit of the tree contain seed ",of the tree contain,0
"what is something copy to ? a rna molecule ",rna,0
"what turn into something ? the sediment ",the sediment,0
"how does something move somewhere ? as steam or as invisible vapor ",steam or,0
"where does something be something ? in the womb ",the womb,0
"where is something disburse ? through vent , hot water through baseboard , or by steam radiator ","baseboard , or by steam radiator",0
"where does something send something ? from they mouth or nose ",from they,0
"who find something ? the person ",the person,0
"what is something pump from ? the heart ",the heart,0
"what is something form into ? into a pupa ",pupa,0
"what cause something ? mudslide and ash cloud ",mudslide,0
"when is something move ? as the river flow ",river flow,0
"why does something heat up ? so it be very hot ",so it be very,0
"what does something cause ? more heat radiation to stay trap in we atmosphere ",in we,0
"why is something being circulate somewhere ? to deliver the glucose to where it be need ",to where it,0
"what does something have ? a series of smaller and finer tube and sac ",finer,0
"what decay ? the soft part of the plant ",the soft part of the plant,0
"what does something germinate to do ? form a new plant ",new,0
"why does something be something ? so that it can be transcribe ",be,0
"when does something get something ? until it start to freeze solid ",until,0
"what move from something ? water and nutrient ",and nutrient,0
"what is break ? fat , protein , and carbohydrate ","fat ,",0
"why is something being allow ? to cool ",to,0
"where does someone take something ? to the post office ",to the post,0
"what does something begin to do ? to grow and develop through infancy and childhood ",to grow and develop through infancy,0
"what is something transfer into ? a wire or cable ",cable,0
"what be something ? the seed ",seed,0
"what does something help ? the body absorb fat into the bloodstream ",fat into the,0
"when does something expend ? when wet like ice do ",when,0
"how does something bind with something ? in a sequence define by the mrna code ",sequence define by the mrna,0
"what does something release ? some kind of pollenate product ",of pollenate product,0
"when does something be ? when cell move in a certain orderto be to heel and to further contract blood vessel ",to heel and to further contract blood,0
"when did something hatch ? after some time ",after some,0
"when does something absorb something ? as it pass through the atmosphere and even more as it drain through soil and decay vegetation ",through the atmosphere and even more as it drain through soil and decay,0
"where does something allow something ? at the surface ",the surface,0
"how is something being push ? with you other foot on the ground ",the,0
"when does something stop doing something ? in the winter ",in the,0
"where does something travel ? to a recycling plant ",to a recycling plant,0
"how long does something incubate ? for a few week or month before hatch ",few week or month before hatch,0
"where does something go ? through a change in its core ",change in its,0
"where is something being get ? out and into a drink ",a,0
"what does something help do ? turn the sound vibration into nerve signal ",signal,0
"what boil somewhere ? the tank of water ",of water,0
"what does something reach ? the smallest and finest air sac call alveolus ",the smallest and finest air sac,0
"what does something be ? the first and longest stage of mitosis ",and longest stage,0
"where is something expel ? from the kidney ",the,0
"what is being combine ? the hydrogen with carbon dioxide ",the hydrogen with,0
"what is release into something ? the virus ' rna ",virus ',0
"where does something go ? through the wall of the alveolus and into the capillary ",and,0
"what is push ? the bark ",the bark,0
"how is something exhale somewhere ? through the nose or mouth ",nose or,0
"what does something provide something for ? you home ",you home,0
"where is something put ? into the coffee maker ",into,0
"where is something force ? out of the tank and into a piston ",of the,0
"where does something carry something ? back to the lung ",back,0
"what does something consume ? part of the body or material that the body use ",body or material that,0
"what rise ? water vapor ",water vapor,0
"when does something happen ? when magnet inside a copper coil in the generator spin ",the generator spin,0
"why does something cause something ? to break apart the water ",apart the,0
"where does something be ? in warm air ",in,0
"what be something ? the force of the pressure exert on the rock surround it ",on the,0
"what heat something ? heating element ",element,0
"how is something push ? by the heavy weight ",heavy weight,0
"when is something being stir ? until all the dry flour have be absorb ",flour have be absorb,0
"what does something begin to do ? to grow and develop through infancy and childhood ",grow and develop through infancy and,0
"what continue ? the transcription and translation ",transcription and,0
"how is something clean ? ready for reprocess ",ready for reprocess,0
"what does something be ? the plant 's food ",plant 's food,0
"what does something create ? electricity ",electricity,0
"what does something add up ? a electric field ",a electric,0
"where is something transport ? to the lung ",to the,0
"where can something be carry ? back into the intestine or into the kidney ",back,0
"where does something push something ? back through the cylinder and out up the locomotive 's chimney ",'s chimney,0
"what solidify ? the condensed magma ",the,0
"what does something make ? the molecule in the food move more quickly ",food move,0
"how does something secrete something ? externally into the small intestine ",externally into the,0
"where does something stick ? to the bee ",the bee,0
"what is being done ? not use without permission ",without permission,0
"where does something get something ? stick in they fur ",in,0
"what is put into something ? a filter ",a filter,0
"what can be carry ? waste or stuff you body do not need ",not,0
"when have something evaporate ? when all the liquid have turn to gas ",all,0
"where is something being pour ? on the seed and hold ",the seed,0
"where does something meet something ? in the uterus of a woman ",in the uterus of,0
"how is something release ? as a by product ",as a by,0
"what does something move to ? the inner ear ",the inner,0
"when does something start to do something ? as it cool ",cool,0
"when does something become something ? if subject to heat and/or pressure from plate-tectonic activity ",if subject to heat and/or pressure from plate-tectonic,0
"what is something become ? a neutron star ",neutron,0
"why does something receive something ? to release insulin ",release,0
"what is fill with something ? all the crack and pore in the rock ",all the crack and pore in the,0
"how does something radiate ? outward from the fault in all direction ",from the fault in all direction,0
"when does something open ? at the right time ",time,0
"what will someone have ? nice clear ice cube without crack from the trap gas ",nice,0
"how does something go ? with the bee ",the bee,0
"what does something drive ? a generator ",a generator,0
"why is something being bring ? for a nice dinner ",for a,0
"what can grow ? the seed ",seed,0
"what does something have ? tiny air sac call alveolus ",air sac call alveolus,0
"what does something become ? a fine mist mix with air ",with air,0
"how is something make ? the small part be melt ",the,0
"what is someone begin to do ? observe small bubble in the water ",small bubble in,0
"what enter ? the carbon dioxide ",the carbon dioxide,0
"what does something make ? new copy of the virus ",of the,0
"what kill something ? chemical from the acid rain ",from the,0
"what does someone pack about ? food , tent , sleep bag , etc ",", tent , sleep bag",0
"what is be release ? all of the floodwater ",all of the,0
"what drop ? the blood sugar ",sugar,0
"what is form ? solution cave ",solution cave,0
"what does something maintain ? its identity ",its identity,0
"where does something enter ? from the earth ",from the,0
"where is something place ? into cart or on a conveyor belt ",belt,0
"how does something form ? as the basis of a new dna strand ",basis of a,0
"what can be carry ? waste or stuff you body do not need ",do,0
"what collect something ? the hair on the bee leg ",on,0
"what is something compose of ? carbon and hydrogen atom ",hydrogen,0
"when does something absorb something ? as it pass through the atmosphere and even more as it drain through soil and decay vegetation ",pass through the atmosphere and even more as it drain through soil and,0
"when does something condense ? as it cool and get higher in the air ",as,0
"what is something call ? mmetaphorphosis ",mmetaphorphosis,0
"what enter something ? water ",water,0
"what does something move ? the earth ",the earth,0
"how is something filter ? by every cell in the body ",the,0
"where does something spin something ? around itself ",itself,0
"what receive something ? sweat gland in the skin ",gland in,0
"what bump something ? small bit of ice within the cloud ",of ice,0
"how is something trap ? by the atmosphere ",by the,0
"what is increase something ? human activity such as burn fuel ",activity such as burn fuel,0
"how is something being push ? with you dominate leg ",you,0
"what repair ? the skin ",the,0
"where does something be ? at the top of ocean , river and lake ","ocean , river",0
"what will weather ? the bone leave behind ",behind,0
"who transport something ? you town or a private company ",private,0
"where is something pass ? through the nephron in the kidney ",the kidney,0
"what is turn into something ? water pump through pipe inside the boiler ",water,0
"what is something transfer to ? you air sac ",you,0
"what get something ? the pollen that be stick to the bee ",pollen that be,0
"where is something come ? out of the volcano ",out,0
"what does something become ? a seeding ",a,0
"why does something expand ? to allow room for you lung to fill ",room for you lung to,0
"what does something alter ? the surrounding environment ",the,0
"what does something be ? when they will fall to the ground as rain , or maybe snow or hail by gravity ",or maybe snow or hail by gravity,0
"what does something help ? further prevent bleeding ",prevent bleeding,0
"why is something use ? to form glucose or food for plant ",form glucose or,0
"what does someone write ? what you need to on the paper ",on the,0
"what does something make ? a sound ",a sound,0
"what is plant into something ? a seed or seed ",a,0
"why is something use ? to split water molecule into hydrogen and oxygen ",split water molecule into,0
"what does something turn something into ? sugary honey ",honey,0
"what exit something ? oxygen ",oxygen,0
"what is being turn on ? the machine ",the machine,0
"what does something seep into ? crack and pore of soil and rock ",soil,0
"what does something take ? care of the baby bird ",the,0
"what does something make ? the needle of the sew machine go up and down ",of the sew machine go up,0
"what does something take ? care of the baby bird ",baby bird,0
"where does something go ? to the part of the body that contain its food ",part of the body that,0
"what generate something ? the spin of the rotor in the core ",rotor,0
"what occur somewhere ? sediment transport due to fluid motion ",fluid,0
"what does something cause ? the rock to crumble in some place ",to crumble,0
"what does something strain ? the urea and salt need from the blood ",urea and salt need from the blood,0
"how is something disperse somewhere ? by a mature mushroom ",a mature mushroom,0
"where does something attach to something ? from the stamen of the flower ",of the flower,0
"where does something fall ? to the earth ",the earth,0
"what does not something have ? enough bind energy to hold the nucleus together ",to hold the,0
"why does something use something ? to eat the rodent ",to eat the,0
"what does something heat ? the air ",the,0
"what is being put ? the pot ",the pot,0
"what come up something ? a toothpick insert into the cake ",a toothpick,0
"why does something act ? to move the particle along the sloping surface on which they be rest ",the,0
"what bounce something ? wind in the cloud ",in,0
"why does something release something ? to either contract the muscle or relax it ",to either contract,0
"when does something continue ? until the reaction be self-sustaining ",the reaction,0
"when will something continue ? until a new element be form that have a stable nucleus and be not radioactive ",element be form that,0
"where does something obtain something ? through the soil they be grow in ",be,0
"what does something grow into ? into a full-grown plant ",a,0
"what is create ? a pocket of low pressure air ",pocket of low pressure,0
"what is something pulverize to ? a very fine powder ",very fine,0
"what is something disburse into ? vent , hot water through baseboard , or by steam radiator ",", hot water",0
"where does something obtain something ? through the soil they be grow in ",in,0
"what replicate ? the dna strand of a cell ",dna strand of a cell,0
"what is something carry from ? the renal artery ",the,0
"what does something help do ? turn sugar into energy ",into,0
"how is something being push ? with you other foot on the ground ",foot on the,0
"what form something ? the wind ",the,0
"what exist ? oppose pair of muscle ",of muscle,0
"what be something ? the dissolve oxygen ",dissolve,0
"how does something flow from something ? in the form of lava ",form of,0
"why does something be something ? so it need a place to go ",need a,0
"what does something be ? ready to be make into new aluminum product ",to be make into new aluminum,0
"where is something being dominate ? on the front of the skateboard ",on the front,0
"what is something use to do ? power a generator ",a,0
"what mix with something ? the coal particle ",the coal,0
"where does something evaporate ? from the ground up to the sky ",ground up,0
"how does something evaporate something ? by pass it back and forth to each other ",by pass it back and forth,0
"when have something evaporate ? when all the liquid have turn to gas ",liquid have turn to,0
"what is being be ? ready to go ",ready to go,0
"what expand ? diaphragm and other muscle ",other muscle,0
"why does someone use something ? to see prey in the dark ",in,0
"what does something become ? a hard rock ",rock,0
"what is release ? oxygen ",oxygen,0
"what be something ? the baby bird ",the baby bird,0
"what does something be ? air , water , or ice ",or ice,0
"why is something add somewhere ? to bring out flavor ",out,0
"what is something burn in ? a boiler ",a,0
"what amplify something ? bone in you middle ear ",you,0
"why is something dope with something ? to allow a negative charge ",to allow a,0
"what is being push ? the food ",the,0
"where does something dry something ? the dish ",the dish,0
"what can not something fuse ? the carbon and oxygen ",and,0
"what does something make ? the food mushy and easy to swallow ",and easy to,0
"how is something determine ? via the property of the return sound wave ",of the return sound,0
"what use something ? the body ",the,0
"what does something form ? water droplet or ice crystal ",ice,0
"what die ? plant and animal ",and,0
"how long does something last ? for a long time for some eruption ",a long,0
"what does something be ? the addition of carbon dioxide gas into the air ",the addition of carbon dioxide gas into,0
"why can something harm something ? because of its acidic content ",its,0
"what start to do something ? the molecule ",the,0
"what knock something ? a photon of sunlight ",a photon,0
"what shed something ? the star ",the star,0
"what does something make ? side with twig and other thing ",twig,0
"what is being remove ? the ice cube ",cube,0
"what will something catch ? chlorine , heavy metal , and other chemical ","metal , and other chemical",0
"where does something get something ? onto the pistil of the flower ",of,0
"what is something produce by ? the current ",the,0
"how is something wear ? away into smaller and smaller piece ",away into smaller and smaller piece,0
"where does something bounce ? off of a nearby object ",a,0
"what start to do something ? the iron ",the,0
"what does someone teach someone to do ? to fly ",fly,0
"why does someone fly somewhere ? in order to surprise the prey ",in,0
"what will something turn into ? liquid water ",water,0
"what does something provide something for ? you home ",home,0
"what does something move off ? the strand of mrna ",strand,0
"when does someone sit somewhere ? until it hatch ",it hatch,0
"what does something be ? unable to fly ",to,0
"what create something ? the pancreas ",the,0
"what grow ? the plant ",the plant,0
"where does something go ? back into space ",into space,0
"what does something germinate into ? the soil ",the soil,0
"what perform something ? you lung and respiratory system ",you,0
"what does something go into ? the wall of the alveolus and into the capillary ",the wall,0
"when will something push something ? when a photon of sunlight knock a electron free ",a photon of sunlight,0
"where does something float ? out into the atmosphere ",the atmosphere,0
"what does someone make ? preparation for the rocket that will travel into space ",rocket that will travel into,0
"why is something use ? to convert carbon dioxide ",convert carbon,0
"why is something change ? to try and stabilize ",to try and,0
"what produce something ? the adult mushroom ",mushroom,0
"what does something be ? able to take care of itself ",to take care of,0
"what will someone begin to do ? to develop seed and fruit ",and,0
"when does something remain ? until the current be shut off ",the current be,0
"why does something evaporate ? because of the sun ",the sun,0
"where is something being pass ? back and forth to each other ",other,0
"where is something absorb ? into blood stream ",stream,0
"when is something do ? when a toothpick insert into the cake come out clean ",a toothpick insert into the cake come out,0
"what develop ? the crack ",crack,0
"what die ? the original plant ",the original plant,0
"what form something ? thousand of these hexagonal cylinder put together ",hexagonal,0
"where does something go ? into the cell ",the,0
"what become something ? the magma ",the magma,0
"why does something circulate somewhere ? due to the heart 's pump ",the heart 's,0
"what perform something ? you lung and respiratory system ",respiratory,0
"where does something rise ? in the atmosphere ",the atmosphere,0
"what drop ? the blood sugar ",the blood,0
"where does something pass ? through the bronchial tube ",the bronchial,0
"what move somewhere ? centriole ",centriole,0
"what occur ? a giant spark , call lightning ",",",0
"how is something create ? combine the hydrogen with carbon dioxide ",combine the hydrogen with carbon dioxide,0
"what does something tell ? the blood sugar -lrb- glucose -rrb- be too high ",-lrb- glucose -rrb- be too high,0
"what is being rinse ? the plate ",plate,0
"where is something being load ? on the top rack ",on the top rack,0
"what is produce ? electricity ",electricity,0
"what is being avoid ? damage many organ ",many organ,0
"how is something cover ? with a slightly too large cover ",a slightly,0
"what does something have ? fewer place to hide ",to,0
"where is something grow ? into plant ",into plant,0
"what is reuse ? the item ",item,0
"what move somewhere ? the sound ",the sound,0
"what will turn into something ? the water vapor ",the water vapor,0
"what fall from something ? ice particle ",ice particle,0
"what does something collect ? particle of food ",particle of food,0
"where is something pressure ? to the surface of the volcano ",to the surface of the volcano,0
"what is something press by ? other layer of sediment on top ",of sediment,0
"what does something travel through ? the middle ear ",the middle,0
"what mix with something ? fuel ",fuel,0
"why is something ship somewhere ? to use to make product ",to use,0
"where does something place something ? against the rock on both side of the crack ",of the,0
"what does something build ? a nest ",a nest,0
"where does something create something ? around the wire ",the,0
"what does something continue to do ? to hit , brush against , or grow against the rock ",", or grow against the rock",0
"where does something filter something ? out of blood ",of,0
"where is something move ? up to the surface ",to,0
"what does something be ? when they will fall to the ground as rain , or maybe snow or hail by gravity ",will fall to the ground as rain,0
"what build up ? the pressure ",pressure,0
"where can something be throw ? away into a recycle bin ",a recycle,0
"why is something heated somewhere ? to dry the dish ",to dry the dish,0
"what result in something ? the bottom layer get a dose of boron ",layer get,0
"what is being push ? you other foot ",other,0
"where is something transfer ? to you air sac ",you air sac,0
"when does something condense ? as it cool and get higher in the air ",and get higher,0
"what get something ? the droplet ",the,0
"what cut up something ? human being ",human,0
"what is pipe into something ? gaseous water ",gaseous water,0
"why does something act ? to move the particle along the sloping surface on which they be rest ",the sloping surface on which,0
"what does something make ? the needle of the sew machine go up and down ",needle of the,0
"what does something cause ? a enzyme in the plant to break apart the water ",the plant,0
"what is something wrap into ? a piece of metal ",a piece,0
"where is something transport ? back to the lung ",back,0
"what does someone fill ? the tray ",the,0
"how does something go somewhere ? in the form of urine ",urine,0
"when does something happen ? when magnet inside a copper coil in the generator spin ",magnet inside a copper coil,0
"what is being cause ? further problem ",problem,0
"what does something condense on ? a cold surface ",a cold surface,0
"what lay something ? the female fish ",the female fish,0
"what attach to something ? hemoglobin in red blood cell ",in,0
"what is being manipulate ? the ingot ",the,0
"what does something consume ? part of the body or material that the body use ",or material that,0
"where does something travel ? away from the bat ",away,0
"when is something dub something ? if the system strengthen and wind speed rise past 39 mph ",strengthen and wind speed rise past,0
"where is something being transport ? to a recycle facility ",to a recycle,0
"where does something press ? down on the core ",the,0
"what does something be ? able to blow the seed off of the plant ",seed off of,0
"what is being place ? a larger pot ",larger pot,0
"what give something ? the small bone in the inner ear ",in,0
"what reach something ? red blood cell ",blood cell,0
"when does something absorb something ? as it pass through the atmosphere and even more as it drain through soil and decay vegetation ",as it pass through the atmosphere and even more as it,0
"how is something enter ? into a phase call transcription ",a phase call transcription,0
"where does something gather ? at opposite end of the cell ",at opposite end of the,0
"what crumble ? the rock around the crack ",the rock around,0
"what absorb something ? the plant root ",plant,0
"where does something occur ? in river , ocean , lake , sea , and other body of water ",other body,0
"when is something create ? when gas such as sulfur dioxide get high into the atmosphere ",high,0
"what does something enable something to do ? to determine the size , shape , and position of the other object via the property of the return sound wave ","determine the size , shape , and position of the other object via the property of the return sound",0
"what does something cause ? the molecule in the liquid to increase in energy ",energy,0
"where does something go ? through a firebox in the power station ",through,0
"how is something process ? by the digestive system ",by the digestive system,0
"what does something V from ? ocean , lake , swamp , river , and plant ",", lake , swamp , river , and",0
"what open ? the valve on the next piston ",the next,0
"what wedge something ? the force of the pressure exert on the rock surround it ",pressure exert on the rock surround,0
"what is something chew ? max ",max,0
"what is cool ? the steam ",the,0
"what dry something ? warm air ",air,0
"what does someone apply ? a stamp ",a stamp,0
"what does something be ? denser than air ",air,0
"how is something being stop ? through a process call vasoconstriction ",through a process call,0
"what act ? the force of gravity ",force,0
"how long is someone sit somewhere ? for week ",for week,0
"what take something ? the mother -lrb- and sometimes the father -rrb- bird ",-lrb- and sometimes the father -rrb-,0
"what does something become ? too heavy to stay in the sky ",to,0
"where does something flow ? down stream into river and ocean ",down stream into river and ocean,0
"what does something help ? the body absorb fat into the bloodstream ",body absorb fat into the,0
"what does something continue to do ? to hit , brush against , or grow against the rock ",or grow,0
"what turn into something ? evaporation of water at a surface ",at a,0
"what does something absorb ? the sun 's energy ",sun 's,0
"where is something split ? into the bronchiole of each lung ",of each,0
"where does something run ? off into river ",into,0
"how is something connect ? through a kind of arm-elbow-shoulder joint call a crank and connect rod ",joint,0
"what move somewhere ? the water ",the,0
"what is something absorb into ? the blood stream ",blood,0
"what sink somewhere ? lighter , positively charge particle ",positively charge particle,0
"where does something evaporate ? from the ground up to the sky ",the sky,0
"what go ? a needle with thread ",needle,0
"what is something grab with ? its talon and beak ",its talon and beak,0
"where does something drop ? in a body ",in a body,0
"what collapse ? the core of the star ",the core,0
"when is something bleed ? as new skin and vein be form ",new skin and vein be,0
"where does something become something from ? the rest of the soil ",of,0
"when did someone hatch ? until they be big enough to venture into the open water ",until they be big,0
"what can something be bring to ? different cell in the body ",in the body,0
"what does something protect someone from ? harmful ray from the sun ",sun,0
"what does something produce ? a electrical current ",electrical current,0
"when does something happen ? when magnet inside a copper coil in the generator spin ",a,0
"what does something become ? too heavy to stay in the sky ",heavy to stay,0
"what does something collide with ? each other ",each,0
"why does something begin to do something ? because of the extra trap energy ",the extra trap,0
"what does something condense into ? particle of dust in the air ",particle of dust in the,0
"what be somewhere ? water ",water,0
"where is something flow ? into a turbine ",into,0
"what does something be ? the building block of they bee hive ",they bee,0
"where does something diffuse from something ? to the bloodstream ",the,0
"where does something cause something ? in some place ",in some,0
"what become something ? the space in the rock ",the space,0
"where is something be push ? out of the silicon junction ",out,0
"where is something push ? to the bottom ",the,0
"what form something ? the lava ",lava,0
"how is something carry somewhere ? by the wind , water , air , or ice ","water ,",0
"what does something be ? able to survive not eat or drink without hurt itself ",survive not eat,0
"what be something ? release too much carbon dioxide into the atmosphere ",into,0
"how is something form ? in limestone and similar rock ",and,0
"what does something help ? you body store the energy in fat , muscle and liver cell ",muscle and liver,0
"how does something get somewhere ? through a process call evaporation ",through a process call evaporation,0
"what is something filter into ? every cell in the body ",the,0
"what does something pass into ? small pore -lrb- hole -rrb- in the leaf ",pore -lrb- hole -rrb- in the,0
"why does something be something ? because of where the sound echo from ",because of,0
"where does something go ? to the part of the body that contain its food ",food,0
"what turn into something ? evaporation of water at a surface ",of water at a,0
"how is something connect ? through a kind of arm-elbow-shoulder joint call a crank and connect rod ",through a kind of arm-elbow-shoulder,0
"where does something sink ? to the bottom of river and ocean ",to the bottom of river,0
"what can help doing something ? the sediment ",the,0
"where is something remove ? near the plant ",near the,0
"why does someone use something ? to see prey in the dark ",prey in,0
"why is something being circulate somewhere ? to deliver the glucose to where it be need ",deliver the glucose to where,0
"what does something go to ? a recycle center ",a recycle,0
"what grow ? the bird ",the,0
"when is something know as something ? when magma erupt onto earth 's surface ",when magma erupt onto earth 's surface,0
"what is remove ? the carbon dioxide ",the carbon,0
"why does something use something ? to make new copy of the virus ",new copy of the virus,0
"what does something help ? the body absorb fat into the bloodstream ",the bloodstream,0
"where can not something escape ? back through the change atmosphere ",through the,0
"what circulate somewhere ? red blood cell ",red,0
"where does something become something ? in the atmosphere ",the atmosphere,0
"what does something turn to ? to lava ",lava,0
"what does something break ? the food ",the food,0
"what be something ? the first step of protein synthesis ",first step,0
"when does something get something ? until it start to freeze solid ",solid,0
"what rise somewhere ? magma ",magma,0
"when does something become something ? as they be fill with more water ",as they be,0
"how does someone process something ? with million of tiny nephron ",with,0
"what is evaporate ? rise air from warm ocean water ",water,0
"what attach to something ? hemoglobin in red blood cell ",blood,0
"what is something push into ? the vocal chord ",the vocal chord,0
"what does something cool ? the steam ",the,0
"how is something incorporate ? into new product ",new,0
"what is load into something ? the gas make from the refining ",refining,0
"what does something become ? a fine mist mix with air ",a fine mist mix,0
"where is something being remove ? from the tray ",from,0
"where is something clean ? at the central recycling facility ",recycling facility,0
"what slow ? the animal 's heart rate and breathing rate ",rate and,0
"what does something be ? air , water , or ice ","water , or",0
"what damage something ? those toxin ",those,0
"what exist ? two type of protein ",type,0
"what does something make something do ? produce thousand or in some case million of copy of new virus ",or,0
"why does something go somewhere ? to fill up the air sac , or alveolus ",air sac,0
"how is something pump somewhere ? by the heart ",the,0
"what is something move into ? the bloodstream ",the,0
"what dissolve into something ? the gaseous oxygen in the air ",in the air,0
"why does something be something ? so it need a place to go ",so it need,0
"where does something travel ? from the pancreas to the small intestine ",from the pancreas to the,0
"why is something being wash somewhere ? so plant can not benefit from they ",benefit from they,0
"what grow ? the size of the rocky area ",of the rocky area,0
"what is being place ? the water ",the water,0
"how is something being form ? into cloud or fog ",into,0
"what does something filter ? the blood ",the,0
"what form ? network of tree ",network of,0
"where is something blow ? into the firebox of the boiler ",of,0
"where does something implant something ? in the uterus ",the uterus,0
"when is something be place ? once in orbit ",in orbit,0
"where is something being blow ? off of the plant ",of the,0
"what does something form through ? each of the two region of dna ",the two region of dna,0
"why does something release something ? to change the blood sugar to a better level ",a better level,0
"what does something cause ? a enzyme in the plant to break apart the water ",enzyme in the plant to break apart the water,0
"what does something develop in ? infancy and childhood ",infancy and,0
"what is being find ? a post office or you own mail box ",a post office or you own,0
"what does something cause ? atom in the magma ",atom in the magma,0
"how is something being start ? by find a special three letter begin sequence call a codon ",special,0
"what be something ? mold colony ",mold,0
"what is something know as ? a white dwarf ",a white dwarf,0
"what stick ? ice crystal in cloud ",ice crystal in,0
"what is sort ? the item ",the item,0
"what hear something ? the bat ",the,0
"what does something affect ? the health of plant and animal ",the health of plant,0
"what is call something ? the next step in make a protein ",make,0
"where is something being dominate ? on the front of the skateboard ",front of,0
"what does something change into ? a proton and a electron ",proton,0
"where is something pour ? into the machine ",into the,0
"how is something grease ? with crisco or butter or other non-stick spray ",crisco or butter or other,0
"why does someone use something ? to see prey in the dark ",see,0
"where does something cool ? in the atmosphere ",the,0
"when is something form ? when rock melt inside the earth 's crust ",rock melt inside the earth 's,0
"who design something ? a group of people ",of people,0
"what tell something ? the brain ",the brain,0
"why is something set up ? to keep the crop properly water ",to keep the,0
"what get something ? the plant ",the,0
"what does something begin do ? store food in the tail ",the tail,0
"what does something process something into ? form that the rest of the body can use ",that the,0
"what does something use ? the spin of the shaft ",spin of the shaft,0
"what begin to do something ? the hind leg ",the,0
"what heat up ? the water ",the,0
"what does something travel into ? the small intestine ",intestine,0
"where does something land ? on other flower ",on,0
"where is something transport ? to a factory ",to a,0
"what does something be ? visible ",visible,0
"what accomplish something ? you body ",you body,0
"what is load into something ? the gas make from the refining ",from,0
"when is someone raise ? until it be able to take care of itself ",take care of itself,0
"what is remove ? bad waste ",bad waste,0
"what move ? the crankshaft ",the,0
"what does not something have ? enough bind energy to hold the nucleus together ",bind energy to hold,0
"where does something move ? in the inner ear ",in,0
"what fall somewhere ? the snowflake ",the snowflake,0
"when does something continue ? until one of the stop codon enter the a site ",one of the stop codon,0
"noquestion with the aid of stomach acid . ",the aid of stomach acid .,0
"what occur somewhere ? sediment transport due to fluid motion ",sediment transport due to fluid,0
"what is something connect to ? to one or more of the locomotive 's wheel ",to one or more of,0
"what does something affect ? the amount of sugar in the blood ",sugar,0
"how is something vibrate ? by the magnet in they telephone ",in they,0
"what does something help do ? protect we from harmful ray from the sun ",from harmful ray from,0
"what is something give ? a positive or negative electrical charge ",or negative,0
"how is something be bury ? by sand and soil ",by sand and,0
"where does something go ? to the bladder ",to the,0
"what end up ? large amount of water ",water,0
"where is something extract ? from the ground ",from the,0
"what does something begin to do ? to grow and reproduce inside the cell ",inside the,0
"where does something cause something ? beneath the earth ",the earth,0
"what does something go into ? all the little branch in you lung ",little branch in,0
"what is call something ? the next step in make a protein ",step in make a protein,0
"when does something begin to do something ? until it start to freeze solid ",to freeze,0
"what start to do something ? the extra trap energy ",trap energy,0
"why does something translate something ? so you can understand ",so,0
"how is something vibrate ? by the magnet in they telephone ",magnet in they telephone,0
"what pore something ? the filter ",the filter,0
"where is something being see ? in the dark ",in the,0
"how does something rub ? against the rock ",the rock,0
"what does something consume ? part of the body or material that the body use ",the body or material that the body,0
"where was something stick ? to the bee ",the bee,0
"what does something pass into ? blood vessel ",blood,0
"why is something use ? to create glucose ",create glucose,0
"what spin in something ? magnet in the turbine ",in the turbine,0
"what is something being send to ? three tiny bone ",three tiny,0
"where does something form something ? on the wall of the uterus ",the uterus,0
"what does something find ? the weakest point in the volcano ",volcano,0
"what is something seperate from ? the water ",the water,0
